sample0,sample1,sample2,sample3,sample4
NC(CO)C(=O)c1ccc2c(c1)OCO2,CNC(=O)CNC(=O)N1CCN(C(=O)NC(C)CO)CC1,CN(Cc1ccc(Br)cc1F)C1CC1,CCNC(=O)N1CCC2C1CC(=O)N2Cc1ccc(O)cc1,C#Cc1ccc2c(c1)C(c1ccncc1Oc1ccc(C)cc1)NCC2
O=C(NC1CCN(CC(F)F)CC1)c1ccc(F)cc1,CCc1cc(CC(C)C)nc(C(=O)N2CCC(=O)CC2)n1,FC(F)(F)Cc1ncc2c(n1)CCN2c1ccccc1,COc1ccc(NC(=O)Cn2ccccc2=O)c(-n2cccn2)c1,COCCCNC(=O)c1cc(C(F)(F)F)c(C)cc1C
N#CCOc1ccc(-c2nccn2Cc2ccco2)cc1,NC(=O)CCNC(=O)N(CCc1ccccc1)CC(F)(F)F,COC(=O)C1CC(NC(=O)c2cccnc2)C12CCC2,Cc1cccc(NC(=O)C(C)NC(=O)NCCc2ccccn2)c1,CCN(C(C)=O)c1ccccc1CNC(=O)c1cccc(OC)c1
CCN(CCO)C(=O)c1sc(C(=O)OC)cc1C,CC(C)OCc1nc(S(=O)(=O)c2ccccc2)c(-c2ccccn2)[nH]1,CCNC(=O)c1sc2ncc(CNc3ccc(Cl)cc3)n2c1C,CC1CNC(=O)N1S(=O)(=O)NCc1ccc(F)c(Cl)c1,CCn1ccc(=O)c(NC(=O)NCCc2ccncc2)c1
Cc1oc(C(=O)NC(C)C(N)=O)cc1-c1cccs1,CCCn1nccc1CC(=O)NCCNC(=O)c1ccc2c(c1)CCCC2,COc1c(F)cc(NC(=O)COc2ccon2)cc1F,CCc1ccc(C)cc1NC(=O)COc1ccc(C(C)=O)cc1,O=C(Nc1ccc(F)c(F)c1)N1CCCC(O)C1
CCNC(=O)N1CCN(C(=O)C(C)CC(=O)C2CCCO2)CC1,Cc1ccc(NC(=O)CCS(=O)(=O)NCC(C)C)cc1C,CC(CCc1ccncc1)N1CCC(C(=O)N2CCOCC2)CC1,COc1ccc(C(=O)N(C)CC(=O)c2coc(-c3ccccc3)n2)cc1,O=C(NC1CCSc2ccc(F)cc21)c1coc2ccccc12
Cc1nc(CNC(=O)C2CCCc3cc(C(F)(F)F)ccc32)c(C)s1,CCOc1cc(OC)cc(C(=O)Nc2nc3cc(F)ccc3n2C)c1,COc1cc(C(=O)Nc2ccc(F)cc2)nc(N2CCC(O)C2)c1,O=C(NC1CCN(S(=O)(=O)c2ccncc2)CC1)c1ccc(Cl)cc1,O=S(=O)(NCC1CCCCC1)c1cccc(F)c1
CC(=O)Nc1cc(C(=O)c2ccc(=O)[nH]c2)n[nH]1,COC(=O)C(C)Nc1ccc(OS(=O)(=O)N(C)C)cc1,CCC(OC)C(=O)N(CC)CCCN(C)c1cccs1,CCN1CCCN(C(=O)C2CCCN(C(C)=O)C2)CC1,O=C(CCn1ncc2c(=O)[nH]cnc21)c1cccc(N2CCCCC2)c1
Cc1ccc2nccc(NC(=O)COCc3cc(C)c(C)o3)c2c1,O=C(Nc1ccc2c(c1)OCO2)N1CCN(c2nccs2)CC1,N#Cc1cccc(CCOC(=O)Nc2ccc(Cl)cc2)c1,CCc1sc(NC(=O)C2Cc3ccccc3CN2OC)nc1C,O=C(COc1ccc(-c2cn[nH]c2)cc1)Nc1ccncc1F
CCS(=O)(=O)c1csc(-c2ccccc2)n1,C=CCN(CCC)C(=O)NCc1cc(=O)[nH]c2ccccc12,COc1ccc(-c2nnc(NCc3n[nH]c(=O)[nH]3)s2)cc1,C#Cc1nc2cc(NC3CCCC3)ccc2n1SC,O=C(NCCn1c(=O)oc2ccccc21)c1ccoc1
Cc1sc(NC(=O)C(C)NC(N)=O)c(Nc2ccccc2)c1C,CCc1cc(-c2c(C#N)c(N)nc3c2C2CCC(C3)N2)cc(=O)[nH]1,CCC(C)C(C(=O)NC(=O)c1cnc2cccnn12)c1cccc(F)c1,COC(=O)CC1CN(C(=O)C(C)=C(C)C)CC(C)O1,COCN(C(=O)Nc1cccc(NC(=O)OC)c1C)C1CC1
COC(=O)Nc1ccc(NC(=O)Cn2cc(C)cn2)cc1,Cc1ccc(C(=O)C2CCCO2)cc1OC(=O)NC(CC(C)C)C1CC1,CN(Cc1cccc(-n2cncn2)c1)c1nnc(CCO)o1,Cc1cc(C)n(-c2cc(C(=O)NC(C)C)nc3ccnn23)n1,Cc1cc(C(C)Nc2ccc(C(=O)NC3CCC3)cn2)no1
Cc1n[nH]c(Sc2ccc(C(=O)Nc3ccc4c(c3)COC4)o2)n1,CC(=O)c1cc(C(=O)Nc2cc3c(cc2Cl)OCO3)cc2c1OCCO2,CCSc1ccccc1C(=O)NC1CCc2nnc(C)n2C1,COc1ccc(C(=O)N2CCN(Cn3c(=O)oc4ccc(C)cc43)CC2)cc1,CC(C)N(C(=O)c1ccco1)c1cccs1
CC(C)C(=O)CCN1C(=O)CNc2cc3c(cc21)CCCC3,O=C(c1ccc(Oc2cc(F)c(F)cc2F)nc1)c1ccco1,N#Cc1ccc(Nc2nnc(C3CCOCC3)s2)cc1,CC(C)C(C#N)CC(=O)Nc1ccccc1N1CCCS1(=O)=O,O=C1CCc2cc(NC(=O)c3ccc[nH]3)ccc2N1
Nc1cc(Cl)ccc1NCc1ccc(C(=O)c2cccnc2)cc1,CC(=O)N1CCN(C(=O)CNc2ccc(-c3cc(F)ccc3F)c(F)c2)CC1,COc1cc(CNC(=O)c2ccc(-n3cncn3)cc2)cc2occc12,CCCCN(CCC(C)O)C(=O)N(C)CCC,Cc1cn2cc(SCC3COc4ccccc4O3)ccc2n1
CCOc1cc(C(=O)Cc2nc3ccccc3c(=O)[nH]2)ccc1O,CCN1CCN(C(=O)C2(C)Sc3ccccc3NC2=O)CC1,OCc1nc(-c2ccccc2)nn1Cc1ccc(Cl)cc1,O=C(OCc1ccc(F)cc1)c1cc(F)c(F)c(F)c1,CCCn1cc(SCC(=O)NS(=O)(=O)N(C)C)c(C)n1
CCC(NC(=O)N(C)CC1C(C)(C)C1(C)C)C1CCCC1,CCS(=O)(=O)NCc1nc2nc(C)cc(C)n2n1,O=C(CNc1ccc(C(F)(F)F)c(Cl)c1)c1nccs1,CCOc1cccc(CNc2nc3ccccc3o2)c1OCC,Cc1cc(Nc2nc(N)ncc2C(C)(C)C)nc(N)n1
CC(C)Oc1ccc(OC(=O)c2cc(-c3ccccc3)[nH]c(=O)n2)cc1,Cc1c(Cl)cccc1-c1nc(C(N)C2CC2)no1,CCN(Cc1ccccn1)C(=O)CCCOC(=O)c1ccc(C)cc1,CC(CCO)Nc1ncnc2c1nnn2-c1ccco1,Nc1ccc(F)c2c(NCCn3cnnn3)nccc12
COc1cc2nc(C)n(CCC(=O)N3CC(C)CCCC3C)c2cc1OC,CC(C)c1cccc2sc(NC(=O)Oc3ccccc3F)nc12,CCN(CCCO)S(=O)(=O)Nc1cc(C)ccc1OC,C=C(C)COc1ccccc1C(=O)NCCc1c(C)noc1C,CC(C)COCCC(=O)Nc1nnc(-c2cccnc2)s1
COc1ccccc1CNc1ncccn1,CCCCN(C)C(=O)c1cc(-c2ccc(F)cc2)n[nH]1,CCn1ncc(C(=O)OCC(=O)c2ccccc2)c1C,COC(=O)Cc1cc(C(=O)c2cccc(F)c2)on1,CCN(CC)C(C(=O)NCc1ccccc1Cl)c1ccccc1
CCOC1CCCN(Cc2cc(C3CCOC3)cs2)C1,Cc1ccc(F)cc1C(=O)CNCCc1nc2ccccc2[nH]1,Cc1nc2c3ccccc3nc(C(C)N3CCOc4ccccc4C3)n2n1,Cc1ncoc1NC(=O)C1CCOc2ccc(Br)cc21,CN(Nc1ccc(Cl)cc1F)c1ccccc1C(=O)OC(C)(C)C
Cc1ccc(Nc2ncccc2N)cc1C,CCc1nc(NC(=O)c2cncnc2C)c2c(n1)OCCO2,Cc1ccc(O)c(NC(=O)Cc2ccc(-n3cccn3)cc2)c1,COCC(C)NS(=O)(=O)N(c1cccnc1)c1cnn(C)c1,CC(Sc1cccc(Cl)c1)C(=O)Nc1ccccn1
Cc1ccc(C)c(N(C)C(=O)CNC(=O)C2(c3cc(C)ccc3C)CC2)c1,CC(=O)Nc1cc(SCC(=O)N2CCCC2)ccc1C,O=C(OC1CCc2ccccc21)c1cccc(C(=O)N2CCCCC2)c1,CCOC(=O)Nc1ccc(Nc2ccc(C)cc2F)cn1,O=C(OCC1CCOCC1)C1CCC2C(CCN2c2ccc(N3CCOCC3)nc2)O1
CCCCNC(=O)c1cc(Br)cn1C(C)C,CC(=O)c1ccc2c(c1)N(C(=O)Cc1ccccc1)CCO2,Cc1ccc(C(=O)NCCc2ccc(F)c(F)c2)cc1C,CCN(CC)C(=O)C1CCCN1c1cccc(-c2ncn[nH]2)c1,O=C(Nc1ncc(F)c(OC2CCC2)n1)c1ccco1
CC(C)(C)C(=O)NCCCNC(=O)Cc1ccn(-c2ccccc2F)n1,O=C(Nc1ccc(NC(=O)c2ccc[nH]2)cc1)OCc1cccs1,CCOC(=O)CN(C)C1CCCC(C)C1C,Cn1c(=O)oc2cc(-c3noc(CNCc4ccc(F)cc4)n3)ccc21,Cc1ccc2c(C)c(NCCC(O)c3ccco3)oc2c1C
CCCN(C)CN1CCOC2CN(CC(=O)C(C)CC)CCC2C1,COC(=O)c1[nH]c(C)cc1NC(=O)C1CC=CC1,Cc1ccc2c(c1)C1(CCN(S(C)(=O)=O)CC1)CN2,CN(C)C(=O)c1ccccc1C(=O)Nc1cccc(Cl)c1O,Cc1nc(C)c(C(=O)Oc2ccnc(-c3ccccc3)n2)s1
Cn1c(C(=O)Nc2ccc(N3CCCNC3=O)cc2)cc(=O)n(C)c1=O,O=S(=O)(CCOc1ccc(F)cc1)n1nnc2ccccc21,NC(=O)CCNS(=O)(=O)c1ccnc(N)c1,CC(C)S(=O)(=O)C(=O)NCCCn1nc2n(c1=O)CCCCC2,CCOC(=O)C1N=C(C)C(C(=O)N2CC(C(N)=O)C2)=C1C
Cc1cc(C)n(-c2nc(CSCC(=O)N(C)C)no2)n1,O=C(NC1CCN(Cc2ccc(F)c(F)c2)CC1)c1c[nH]cn1,CC(C)NC(=O)CCS(=O)(=O)Oc1ccccn1,O=S(=O)(NCc1cccc(F)c1)N1CCc2ccccc2CC1,CCSc1nnc2c3c(CC)csc3ncn12
Cc1ccc(C(C(=O)Nc2ccc(F)cn2)N(C)C)cc1,COC(=O)Nc1nn(CCC#N)c2nc3ccccc3cc12,CCN(C(C)C)S(=O)(=O)N1CCC(NC(=O)NC(C)C)CC1,CC1CNc2ncnc(C(=O)Nc3c(F)cccc3F)c2C1,CCOC(=O)CC(C)CNC(=O)c1ccc(-c2nc[nH]n2)cc1
CC1CCCCN1C(=O)Nc1ccc2ccccc2c1,Cc1nn2c(Cc3nsc(N4CCOCC4)n3)c(C)nc2s1,CCS(=O)(=O)N1CCNc2cc3c(cc21)CCCC3,O=C(NCC1CCCO1)N1CCC(CCO)CC1,CC(c1cncnc1Nc1ccc(F)cc1)C1CCCC1
O=C(CCn1ccccc1=O)Nc1cccc(N2CCOC2=O)c1,CCOc1ccc(C(=O)NCCOc2cc(C)on2)cn1,CCCC(=O)NC(C)(C)C(=O)NC12CC3CC(CC(C3)C1)C2,Cc1cc(CNC(=O)c2cccnc2C(F)(F)F)on1,CN1CCN(Cc2cccc(-n3cnnn3)c2)CCC1=O
C=CCNC(=O)Cc1ccc(-c2ccc(F)c(O)c2)cc1,CN(C(=O)c1ccccc1O)c1ccc(N(C)C2CCCC2O)cc1,COCC(=O)OCNc1ccc(C#N)c(Cl)c1,Cc1ccc(C(=O)NCCc2cc(-c3ccccn3)nc(C)n2)cc1,CC(C#N)CC(=O)NCC(=O)c1ccccc1Cl
O=C(Nc1cccc2cccnc12)n1ncc2ccc(Cl)cc21,O=C(Nc1ccn(Cc2ccc(F)cc2)n1)C1CC1,CC(C)(C)NC(=O)c1cccc(C(=O)NS(C)(=O)=O)c1,COCCCNC(=O)c1ccc(Oc2ncccc2F)cc1,CN1CC2(CCN(c3ccc(C#N)cc3CCC#N)CC2)OC1=O
COc1ccc2c(C(=O)N(CCO)C3CC3)cc(=O)oc2c1,O=C(NCc1nc(C2CCCO2)n[nH]1)c1cnc2ccnn2c1,CCCNC(=O)CN(CC(C)C#N)c1ccccc1Cl,CC(=O)Nc1ccc2c(c1)C(C)(C)CN2C(C)=O,CN(C)S(=O)(=O)NCc1cccc(NC#CCCO)c1
CCCOC(=O)c1cc(Br)cn1C,CCn1cc(C(=O)Nc2cc(C(F)(F)F)c[nH]c2=O)cn1,Cc1ccc(N)cc1Oc1cccc(C(=O)NC(C)(C)C)c1,CCOc1ccc(C(=O)Nc2cccc(C(=O)OC)c2)cc1F,CCc1nn(CC2CCC2)c(=O)c2cc3ccsc3n12
N#Cc1ccc2c(c1)nnn2OCc1ccc(O)cc1,COC(=O)C(C)Sc1ccc(N(c2ccccc2)C2CCCC2)cn1,COCCNC(=O)c1cc(F)ccc1OC(=O)c1ccc(C)[nH]c1=O,COc1ccc(Cl)cc1OCC(=O)n1c(=O)c(=O)n(C)c2ccccc21,COc1nc(OC)nc(C2CCN(Cn3cccn3)CC2)n1
COc1cccc2c(NCC3(C(=O)c4ccco4)CCOC3)cc(C)nc12,O=C(NCC1CN2CCCCC2CO1)N1CCc2c(Cl)cc(Cl)cc2C1,CCCSc1nc2ccccc2n1CC(N)c1ncncn1,CCN(C(=O)NCC(=O)NC)C(=O)C1CCN(c2ccc(Cl)cc2)CC1,O=C(CCCNC(=O)c1ccccc1)Nc1cccc(-n2cnnn2)c1
O=C(Nc1ccc(F)cc1)c1ccc(CN2CCOC2=O)cc1,Cc1cnn(-c2ccc(OC(=O)CCn3c(C)csc3=O)cc2)c1,COC(=O)C(C)S(=O)(=O)N1CCc2ccc(Cl)cc21,CC(C)(C)Oc1ccc(C(=O)N2CCN(c3cccnn3)CC2)cc1,Cc1c(C(=O)Oc2ccccc2Cl)nnn1CC(F)(F)F
O=C1CCCc2c(Oc3cnccn3)cccc21,CC(C(=O)Nc1noc(C(C)(C)C)n1)N(C)C1CCOCC1,COC1CCC(C2CCCN2C(=O)c2nc3c(C)cccc3s2)CC1,Cc1ccc(CNC(=O)C2(Cc3ccccc3)CCOCC2)cc1F,CCc1ccccc1C1CCCN1Cc1cccc2c1OCCO2
COc1cccc(CNc2ccccc2CN(C)C(=O)CNC2CC2)c1,CC(C)(C)NC(=O)CC1CC2CN(c3ccsc3)CC2O1,CC(COc1ccccc1Cl)Nc1ccc2c(c1)CCC(=O)N2,COC(CNS(=O)(=O)c1ccc(C)cc1)NC(=O)c1ccc(C)o1,CCC(C#N)Oc1ccc(CN(C)CC)cc1
C=CN(CC(N)=O)S(=O)(=O)c1cccc(Cl)c1Cl,Cn1ncc2c(=O)n(-c3cccc(CNc4ncccn4)c3)cnc21,CCCCn1nc(Cn2cccc(C)c2=O)cc1O,CC(NC(=O)c1cc(Cl)ccc1N(C)C)c1cc2ccccc2o1,O=C(Nc1ccnn1C(=O)NCc1ccc(F)cc1)C1CCCCC1
COc1cccc(CCC(=O)N2CCN(c3ccc(F)cc3)CC2)c1,CC(C)CC(C)NC(=O)c1ccc(-c2cccc(N)c2)cc1,CNc1ccc(Cl)c(S(=O)(=O)NCc2cccc(F)c2)c1,CC(C)N(Cc1ccc(Cl)cc1)C(=O)CNc1ccccn1,COC(=O)COC(=O)C(C)NC(=O)CCc1cccc(F)c1
O=C(NCCc1ccsc1)NCCn1cnc(-c2ccccc2)cc1=O,CN(C)C(=O)C1(C(F)F)CCN(C(=O)c2c[nH]c3cccc(F)c23)CC1,CSc1nnc(NC(=O)c2cc3c(s2)CCN(C(C)=O)C3)s1,CC(=O)Nc1ccc(CC(=O)Nc2cccc(-c3ncc[nH]3)c2)cc1,CCCc1c(C(N)=O)nnn1-c1ccc2c(c1)OCO2
Cc1cc(NC(=O)c2nc(C3CC3)oc2C)n(C2CCc3ccccc32)n1,CCN1CCC(N2CC3CN(C(C)=O)CC(c4ccccc4)(C2)C3=O)CC1,CC(=O)c1csc(NC2CCCCCC2C(=O)C(C)C)n1,CNc1cccc(S(=O)(=O)C2CCOC2C)c1,Cc1ccc(NCCNC(=O)c2n[nH]c(=O)[nH]2)cc1C
Cc1nnc(SCC(=O)c2sccc2C)[nH]1,Cc1cc(C)c(C)c(OCc2cc(Cl)c3c(c2)OCCO3)c1,CC(C)(C)n1nc(NC(=O)NCCCC2CC2)cc1N,COc1ccc(C(C)C(=O)NC2(C)CCCCCC2)cc1,Cc1nn(C)cc1CN1CCOC(c2ccncc2)C1
CCc1cc(C(=O)OCNC2CCCCC2)nc2ccnn12,Cc1cc(C)n(-c2snc(C)c2C(=O)OCC(=O)N2CCCCC2)n1,COc1cccc2c1CCCCN2C(=O)c1ccc(OCCO)cc1,Cc1ccc(NC(=O)c2cc(OC(F)F)cc(C(F)(F)F)c2)c(O)c1,Cc1cnn(-c2c(Cl)cccc2C(=O)NC(C)(C)C)c1
COc1cc(-n2ccnc2-c2cnc3ccccc3n2)cc(Cl)c1OC,CCOCCN(C)C(=O)c1ccc(Nc2cccnc2)nn1,C=C(C)COc1cccc(NC(=O)Cc2sc(OC)nc2C)c1,CC(C)CSc1ccccc1C(=O)N1CCN(C)CC1,CC(NC(=O)c1cc(Br)ccc1-c1ccco1)c1nc2ccccc2[nH]1
CC(=O)N1CCC(C(=O)NCCC(=O)c2ccco2)CC1,CC(=O)C1CCCC(C(=O)N2CCC(n3ccnn3)CC2)C1,CCCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,COc1ccc(OCCc2cc(C)on2)c(OC)c1,CC(C)NCCN1C(=O)OCC1C(=O)NCCc1cccs1
COC(=O)C1CCN(C(=O)OC(C)(C)C)CCC1=O,CN(C)S(=O)(=O)N(CCCc1c[nH]c2ccccc12)C(N)=O,CC(=O)Nc1cccc(CCOCc2nnn[nH]2)c1,CCCC(=O)NCc1ccc(C(=O)NCc2ccccn2)o1,O=C(NCCC(O)c1cccs1)c1ccc2[nH]ncc2c1
Cc1nc(CCc2ccncc2)sc1C(=O)OC(C)(C)C,Cn1cc(NC(=O)c2nc(N3CCOCC3)ncc2Cl)cn1,O=C(Cn1cncn1)Nc1cccc(C(=O)Nc2ccccc2)c1,Cc1ccc(CN2CCN(CC3CC(=O)N(C)C3)CC2)s1,Cc1ccc(CC(C)(O)CNC(=O)CS(=O)(=O)c2ccccc2F)o1
Cc1cc(C(=O)NCC2OCC3CN(c4nccs4)CCC32)ncn1,CC(CNS(C)(=O)=O)Oc1ccc(F)cc1,NC(CN1CCOCC1)C(=O)OCC1CCCO1,CCc1cc(S(=O)(=O)N2CCCn3nccc32)ccc1OC,CC(C)(C)N(CC(O)CO)C(=O)CCc1cscn1
O=C1OC(CC(=O)c2c[nH]c3ccccc23)c2ccccc21,COC(=O)c1ccc(S(=O)(=O)NCc2cccc(OC)c2OC)s1,O=C(COc1c[nH]c(CC2CC2)cc1=O)NCCCO,NC(=O)CN(c1ccc(F)c(Cl)c1)c1ccc(Cl)cn1,CCNC(=O)c1ccc(CNc2ccc(F)c(F)c2F)cc1
COc1cc(C(=O)NCCCn2[nH]c(C)c(C)c2=O)cc(OC)c1OC,Cn1cnc(S(=O)(=O)CC(=O)NN2CCCCC2)c1,Cn1c(=O)n(Cc2cccc(CN3CCCS3(=O)=O)c2)c2ccccc21,COC(=O)COc1ccccc1-c1ncccn1,COC(=O)C1CCN(c2ccc(C(=O)N3CCCCC3)cn2)CC1
COc1ccccc1NC(=O)CCOC(=O)C1CC2C=CC1C2,Cc1cc(Cn2ncnc2COCCc2ccccn2)on1,Cc1ccc(C2(OC(=O)CC3(C)Oc4ccccc4NC3=O)CC2)cc1C,COCC(=O)Nc1cc(CC(=O)Nc2nc(C(C)C)cs2)ccc1C,Cc1occc1S(=O)(=O)NCCCO
Cc1nc(C)c(COCC(=O)N(C)CC2CCCCC2)s1,CCN(C)C(=O)c1ccc(Cl)c(NC(C)C#N)c1,CSc1nnc(Cc2cccc(NC(C)=O)c2)s1,N#CC(C(=O)Nc1cccc(Cl)c1C(N)=O)c1cc(N2CCOCC2)ncn1,Cc1ccccc1CCN(C)C(=O)c1ccc2[nH]cnc2c1
CC#CCCC(=O)C1CCN(c2nccnc2N(C)C)CC1,CCc1nc(CC(=O)NC(C)(CO)CO)cs1,O=C(NCc1cccc(CO)c1)N1CCCc2cc(F)ccc21,Cc1ccc(C(=O)NCCNC(=O)c2cc(Cl)c3c(c2)OCO3)cn1,COc1ccc(NC(=O)Nc2cc(-c3ccncc3)n[nH]2)cc1
CC(CC(=O)Nc1ccc(Cl)cc1)CC(=O)NC1CCCCC1O,CC(=O)c1ccccc1NC(=O)c1ccc2c(c1)NC(=O)CCS2,O=C(Cc1ccc2c(c1)OCCO2)NCCn1nnc2ccccc21,CC(=O)N1CCC(c2cocn2)(S(=O)(=O)C(F)(F)F)CC1,C=CCc1nc(OCCC(=O)Nc2cnn(C)c2)sc1C
Cc1ccc(NC(=O)NCC(=O)N2CCCC2)cc1Cl,CN(Cc1ccc(Br)cn1)C(=O)c1ccc2[nH]cnc2c1,C=C(C)CN(CC)C(=O)CCc1ccccc1-c1coc2cc(C)ccc12,CCOCCCNC(=O)c1ccc2ccccc2n1,Cc1ccc(-c2nnc(C(=O)N3CCCC3Cc3nc4ccccc4[nH]3)o2)cc1
Cc1csc(=O)n1CC(=O)Nc1ccc(Br)cc1,Clc1cccc(Cl)c1COc1ccc2c(c1)OCO2,CSc1ccc(C(=O)NCCCN(C)C(=O)N2CCOCC2)cc1,O=C(Cc1cc(-c2ccccc2)on1)Nc1cnn(-c2ccccc2)c1,CCOCC1(C(=O)NCOC)CCCN(CC)C1
Cc1ccc(-n2cnc(NC(=O)NCc3ccc(F)cc3)n2)cc1,Cc1ccc(C)c(C(C#N)CCC(=O)NCC2CCOC2)c1,CN1C(=O)C(C)(C)c2cc(-c3cccc(O)c3)ccc21,CC(C)S(=O)(=O)c1cccc(NS(=O)(=O)N(C)C)c1,CC(C)OC(=O)CCn1ccc2ccnc(N3CCOCC3)c21
O=C(NCc1ccc(S(=O)(=O)c2ccc(=O)[nH]n2)cc1)C1CC1,COCc1cc(Nc2cccc(S(C)(=O)=O)c2)n2nccc2n1,COn1cc(-c2cc(O)cc(O)c2)c(=O)c2cc3c(cc21)OCO3,CCc1cc(OCCN2CCOCC2)n2nc(C)c(C)c2n1,CCC(NC(=O)CNc1ccc(C(F)(F)F)cc1)c1cccc(C)c1
NS(=O)(=O)c1cccc(NC(=O)COc2ccccn2)c1,CC(C)(C)NC(=O)N1CCC(C(=O)NCC(=O)Nc2ccc(Cl)cc2)CC1,COc1cccc(CNS(=O)(=O)C2C(C)=NC(OC(=O)C(C)C)=C2C)c1,Cn1cc(C(=O)N2CCNC(=O)C2CC(=O)c2ccccc2)cn1,CC(C)NC(=O)CNCc1ccc(NC(N)=O)cc1
CC1CC(Nc2ccc(C(=O)C3(C)CCCCC3)c(Cl)c2)C(=O)O1,CCCCc1ccc(OC(=O)c2cc(N)ccc2C)cc1,O=C(CCn1ncc2ccc(Cl)cc21)NCc1ccc(O)cc1,Cc1ccc(NC(=O)NCCN(C)C2CCC(C)CC2)cc1,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccccc3)nc2C)n[nH]1
COCC(O)CN1CCC2(CC1)NC(=O)c1cccc(C)c1N2,COc1ccc(CCNC(=O)NC(C)c2cccs2)cc1OC,COc1ccccc1C(C)NC(=O)c1c[nH]c(=O)c(Br)c1,O=C(Nc1cnn(C(=O)c2ccccc2F)c1)c1ccc2c(c1)OCO2,CC1CCCC(CN2CCOCC3(CNC(=O)CO3)C2)C1
Cc1c(N)cccc1S(=O)(=O)N1CC(C)CC(C)C1,COc1ccccc1CNC(=O)Nc1nc(-c2ccccc2F)cs1,CC(C)N(C)C(=O)Nc1cccc(Cn2cncn2)n1,CC(C)C(CO)NS(=O)(=O)c1cc(F)ccc1C(C)(C)C,CC(=O)c1c(C)c(C(=O)NCc2cccc(C)c2)c(C)n1C
O=C(NCCN1CCCC1=O)c1cccnc1N1CCCCC1,CC1CN(C(=O)CNc2cccc(C#N)c2)CC(C)O1,O=C(c1cc(Cl)ccc1F)c1cn2c3c(cccc3c1=O)CC2,Cn1nc(C2CCC2)cc1C(=O)NCCNCc1ccccc1,Cc1cc(CNc2c(C)cccc2N)ccc1O
CCCCS(=O)(=O)N1CCC(CC(=O)OC)CC1,COc1ccccc1N(C)C(=O)c1cc[nH]c(=O)c1,Cc1nc2c(Cl)cccc2n1NCCCNC(=O)N(C)C,COCC(C)NC(=O)c1ccc2c(c1)nc(C)n2C(C)=O,CC(C)(NC(=O)COc1ccncc1)c1ccc(C(N)=O)cc1
CCOC(=O)N1CCC(NC(=O)C(C)Oc2ccc(C)nc2)CC1,Cc1ncc(C(C)NC(=O)c2cccc(-n3cncn3)c2)s1,CCc1ccccc1C(=O)CCn1cnc2ncccc2c1=O,CCc1cc(C(=O)Nc2cc3c(cc2C)OCO3)sc1C,CCN(c1ccc(NC(=O)CCc2ccccc2F)cn1)C(C)C
CCN(Cc1ccc2c(c1)OCO2)C(=O)NC1=NS(=O)(=O)c2ccccc21,CN(C)c1cccc(C(=O)C(C#N)c2nc3ncccc3n2C)c1,N#CC1CN(C(=O)c2ncoc2-c2ccc3c(c2)OCCO3)C1,Cc1cccc(CNC(=O)c2ccc[nH]2)n1,Cc1ccsc1C(=O)N1CCCC1CC(=O)N1CCNC(=O)C1
CN(CCNc1ncnc2ccccc12)c1cccc(Cl)c1Cl,Cc1ccc(C(=O)Nc2cc(Cc3nc(C)no3)ccc2C)nc1,O=C(C1CCCO1)n1cc(-c2nc(-c3ccccc3)c3ccccc3n2)cn1,Cc1ccc(C(=O)Nc2cccc(-c3n[nH]c(C)n3)c2)cc1,CC(=O)Oc1ccc(NCCc2cccnc2)cc1
CC(=O)Nc1nc2c(s1)CN(C(=O)C1CCOC(C)(C)C1)CC2,CCCCCc1ccccc1NC(=O)N1CCCC(c2ccccc2Cl)C1,CCOC(=O)Cc1csc(COc2ccc(F)c(Cl)c2)n1,Nc1cc(N)nc(NC(=O)Cc2nnc(-c3cccs3)o2)n1,COc1ccc(C(=O)NCCOc2ccc(F)cc2)nn1
FC(F)(F)c1c(-c2cc[nH]n2)nc2sccn12,N#CCc1ccccc1CNC(C(=O)C1CCOCC1)C1CCOCC1,COc1ccc(C(C)n2ncc3ccccc3c2=O)cc1F,Cc1ccc(CNC(=O)N(C)c2cccnc2OC(C)C)cc1F,CCc1cc(NC(=O)NCC(Cc2ccc(F)cc2)C(N)=O)[nH]n1
CC[S+]([O-])c1ccccc1C(=O)OCc1ncc2c(n1)CCC2,Cc1cccc(C(=O)Nc2ccc(Cl)cc2C(=O)Cc2nccs2)c1,CCOc1ccccc1Cc1nc(-c2cccnc2OC)no1,Cc1cc(C(=O)NCC(=O)NCCc2cccs2)no1,CC(C)C(=O)Nc1nc(-c2ccco2)cs1
Cc1ccc(NC(=O)CCC(C)CC(=O)n2cccn2)cc1,CCN(Cc1n[nH]c(=O)[nH]1)C(=O)C1CCCC(C)C1,CCNC(=O)CN(C(=O)CCc1ccc2c(c1)CCO2)c1ccc(C)o1,CC(=O)NCCc1nnc(C2CCN(c3cccc(N)c3)C2)o1,COCCC1NCCc2c1cc(N(C)C)c(C(C)=O)c2Cl
CCSn1ncc(Br)c1C(C)O,CC(C)OC(=O)c1ccccc1C(=O)NCCc1nncn1C,COn1cnc2ccc(N)cc2c1=O,CCCc1ccsc1NC(=O)NCCNC(=O)C1CCCC1,COc1ncccc1S(=O)(=O)NC(C)c1ccco1
